NIE,G1-MAT1,G1-MAT2,G1-MAT3,G1-MAT4,G1-MAT5,G1-MAT6,G1-MAT7,G1-MAT8,G1-MAT9,G1-MAT10,G1-MAT11,G1-MAT12,G1-MAT13,G1-MAT14,G1-MAT15,G1-MAT16,G1-MAT17,G1-MAT18,G1-MAT19,G1-MAT20,G1-MAT21,G1-MAT22,G1-MAT23,G1-MAT24,G1-MAT25,G2-MAT26,G2-MAT27,G2-MAT28,G2-MAT29,G2-MAT30
10134263,B,C,A,C,C,B,C,A,A,C,B,A,B,A,C,B,A,C,C,A,A,A,C,B,B,C,C,C,A,A
20334362,B,C,A,C,B,B,C,A,A,A,A,A,B,C,C,B,B,C,C,B,A,B,C,A,C,C,C,A,B,B
10000308,B,C,A,C,C,B,C,A,A,A,B,A,B,C,C,B,B,C,C,C,A,B,C,A,C,C,C,A,B,B
10491421,B,C,A,C,B,B,C,A,A,A,B,A,B,B,C,B,B,C,C,A,A,B,C,A,C,A,B,A,B,B
10336873,B,C,A,C,B,B,A,A,A,A,B,A,C,B,C,B,A,C,C,A,A,A,A,B,B,B,A,B,B,B
10124084,B,C,A,C,A,C,A,A,A,B,B,B,A,A,C,B,B,B,B,B,B,B,A,C,B,B,C,C,B,A
10604949,B,C,A,C,A,B,B,B,A,A,B,B,B,B,C,B,B,C,C,B,A,C,A,B,C,A,B,B,C,B
10605022,B,A,A,C,B,B,B,A,A,A,A,A,B,B,C,C,B,C,C,B,A,B,A,B,C,B,C,C,B,B
10323107,A,C,A,C,B,C,B,A,A,A,A,A,B,C,B,B,B,C,C,B,A,B,B,C,A,C,B,B,B,B
10520602,A,B,B,B,B,A,B,C,A,B,C,B,B,C,B,C,A,A,B,B,C,A,B,B,B,C,C,C,B,C
10000313,B,C,A,C,A,B,C,A,A,A,B,A,B,C,C,B,B,C,C,A,A,B,A,B,B,C,C,C,B,C
10473583,B,C,A,C,B,B,C,A,A,A,B,B,B,C,C,B,B,C,C,B,A,B,C,B,C,C,C,A,B,B
10472660,B,C,A,C,B,C,C,A,A,C,B,A,B,C,C,B,B,C,C,B,A,B,C,A,C,C,C,C,B,B
10000321,C,C,A,C,C,C,B,A,A,C,A,C,B,B,C,C,C,A,B,B,C,B,C,C,C,C,A,C,A,A
10353343,B,C,A,C,B,A,B,A,A,A,A,B,B,C,C,B,B,B,B,A,A,C,A,A,C,B,A,C,B,A
10387890,B,C,A,C,B,B,C,A,A,A,C,C,B,B,C,A,B,C,B,C,B,B,B,A,B,C,C,A,C,C
10369974,B,A,A,C,B,B,C,A,A,A,C,B,B,C,C,B,B,C,C,B,A,B,B,A,A,C,C,A,A,B
20012708,B,C,A,C,B,B,A,A,A,A,B,A,B,B,C,A,A,C,C,B,A,B,C,B,A,C,A,A,B,B
10000328,B,C,A,C,B,B,C,A,A,A,B,A,B,A,C,B,B,C,C,A,A,B,A,B,C,C,A,A,B,A
10339271,B,C,A,C,B,B,B,A,A,B,B,A,B,C,C,B,B,C,C,A,C,B,A,A,C,C,C,A,B,B
10311596,B,C,A,C,A,B,C,A,A,C,B,B,B,B,C,A,A,B,C,A,A,B,A,B,A,C,C,C,B,A
10336719,B,C,A,C,B,B,A,A,A,A,A,A,B,A,C,B,B,B,C,A,A,B,C,A,C,B,A,A,B,A
10452169,B,C,A,C,B,B,C,A,A,A,C,B,B,A,C,B,B,C,C,A,A,B,A,B,A,C,C,C,B,B
10000330,B,C,A,C,B,B,B,A,A,A,C,B,B,C,C,B,B,C,C,B,A,B,C,B,C,A,C,A,B,A
10491647,B,C,C,C,C,B,C,A,A,A,B,B,B,C,C,C,B,C,C,C,C,B,C,B,C,C,C,C,A,C
20337945,B,C,A,C,B,B,C,A,A,A,B,B,B,B,C,B,B,C,C,B,A,B,B,B,B,C,B,B,B,B
10310539,B,A,A,C,B,C,B,A,A,A,B,A,A,A,C,B,B,C,C,B,A,B,B,C,B,C,A,B,B,B
10004061,B,C,A,C,B,B,C,A,A,A,A,A,B,C,C,B,A,A,C,A,A,B,A,B,C,A,C,B,B,A
10596956,B,B,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,C,C,C,C,C,C,B,A
10473539,B,C,A,C,B,B,A,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,A,A,C,C,C,A,B,B
10359260,B,B,A,C,B,A,C,A,A,C,B,B,B,B,C,B,B,C,C,B,A,B,B,B,B,C,C,C,B,B
10599084,B,C,B,C,B,B,C,A,A,B,B,A,B,B,C,B,B,B,C,B,A,B,A,C,A,C,B,B,A,A
10472739,B,B,A,C,C,B,C,A,A,A,B,A,C,B,C,B,B,C,B,C,A,B,B,B,A,C,A,B,A,C
10599038,B,C,A,C,B,B,C,A,A,A,B,A,B,C,C,A,A,C,C,C,A,B,C,A,C,C,C,A,B,A
10641763,B,A,A,C,B,B,C,B,A,C,A,A,C,C,C,B,B,C,A,A,A,A,C,C,C,C,C,C,B,B
10353225,B,C,A,C,B,B,C,A,A,B,B,A,B,C,C,B,B,C,C,B,A,B,C,B,C,C,C,A,B,B
10494405,B,A,B,C,B,B,A,A,A,A,B,A,A,B,C,B,A,C,B,B,A,B,A,A,B,C,B,A,B,B
10353201,B,C,A,C,B,B,C,A,A,B,B,A,A,C,C,B,B,C,C,B,A,C,C,B,C,C,B,C,A,A
10058025,B,C,A,A,B,B,C,A,A,C,A,A,B,B,C,B,B,C,C,B,A,B,B,A,C,C,C,A,B,B
10194628,B,A,B,C,A,A,A,A,A,A,A,A,B,A,C,B,C,B,B,B,B,B,B,B,A,C,B,C,B,A
10305631,B,C,A,C,A,B,C,C,A,A,A,B,C,B,C,B,B,B,B,A,A,B,A,A,A,C,C,C,A,A
10499915,A,A,B,B,A,C,A,B,A,C,A,B,B,B,C,C,B,B,B,B,C,A,B,B,B,C,C,A,A,C
20171065,B,A,A,A,A,B,A,A,A,C,A,A,B,A,C,B,B,A,C,A,A,B,A,A,A,A,B,A,A,A
10461489,A,A,B,A,A,B,B,B,A,A,A,A,A,A,A,A,B,B,C,B,B,B,A,A,A,C,A,A,A,C
10095958,A,A,A,A,A,B,B,C,A,B,A,B,A,C,C,C,B,C,B,B,B,C,B,B,C,B,B,C,B,B
10311392,B,A,C,C,A,C,C,A,A,A,A,A,A,A,C,B,A,C,C,A,B,B,B,B,C,A,A,C,B,A
10042127,C,C,B,C,B,B,C,A,A,A,B,B,B,B,C,B,B,C,C,A,A,B,A,B,A,C,B,C,B,B
10311482,C,A,A,A,C,A,C,C,C,C,C,A,A,C,A,A,C,B,A,A,B,C,B,A,A,C,A,C,A,C
10360054,A,A,A,A,A,A,C,C,A,A,A,A,A,A,A,B,B,B,A,B,B,A,A,A,A,C,A,A,A,A
10311547,A,B,B,A,B,B,A,A,A,B,B,A,B,A,C,A,B,A,B,A,C,A,A,B,B,C,B,B,B,A
10119826,B,B,C,A,B,A,B,B,A,C,C,B,B,C,B,B,A,B,B,C,B,B,B,C,B,B,B,B,B,B
10124916,C,A,A,A,B,A,A,B,A,B,A,B,B,B,C,B,A,C,B,A,B,B,A,B,A,A,B,B,B,A
10461501,B,B,B,A,A,B,B,C,A,B,C,A,C,B,A,B,B,B,B,B,A,B,C,B,A,C,B,C,C,C
10042140,B,C,C,C,C,B,C,B,A,A,A,B,C,B,C,B,B,B,B,A,C,B,A,C,B,C,C,C,B,B
10394514,B,C,A,C,C,B,C,A,A,A,B,A,A,B,C,A,B,B,C,B,B,B,A,B,C,A,A,C,A,B
20181026,B,B,C,C,B,B,C,B,B,C,A,B,C,A,A,A,B,B,A,C,A,A,B,C,B,A,B,C,C,B
10041694,B,C,A,B,B,B,C,B,B,A,C,C,B,B,C,B,B,A,B,A,A,C,A,B,C,C,A,A,A,B
20317320,B,B,B,A,A,B,C,C,A,B,C,A,B,C,B,B,B,A,C,A,C,A,A,B,B,A,A,B,B,A
10412160,B,C,A,C,B,B,C,A,A,A,A,A,A,C,B,C,B,B,B,B,B,C,A,B,C,C,B,C,B,B
10412149,B,C,A,C,A,B,B,A,B,C,A,A,B,C,B,B,C,A,A,A,B,B,C,A,B,C,B,C,B,A
20317322,B,C,A,C,B,C,C,B,A,B,A,B,A,A,C,B,B,C,C,B,A,B,A,C,C,B,C,B,A,B
10410700,B,C,B,A,C,B,B,B,B,B,B,B,B,B,C,C,B,A,C,C,C,B,B,B,A,B,B,B,B,B
10358362,A,C,A,A,C,A,A,A,A,A,B,A,B,B,C,A,B,B,C,A,C,A,B,B,B,A,C,A,B,B
10297444,B,A,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,C,A,C,C,B,A,B,B
10297457,A,C,B,C,B,B,B,A,A,B,B,B,B,B,A,B,B,C,C,B,A,A,B,B,A,C,A,A,C,B
10297428,B,C,A,C,B,B,C,A,A,B,A,B,B,C,C,B,B,C,C,A,A,B,A,B,B,B,A,C,B,A
10297402,B,A,A,C,C,B,B,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,A,A,C,C,B,C,B,B
10004037,B,A,A,C,B,B,B,A,A,B,A,A,B,C,C,B,B,C,C,A,A,B,A,A,C,B,C,A,B,C
10344529,A,A,A,B,A,B,B,A,A,B,A,A,A,A,A,B,B,C,A,B,B,C,A,C,C,A,A,A,A,B
10004057,A,C,A,C,C,C,B,C,A,A,A,A,C,C,C,B,B,C,B,A,A,C,C,C,C,B,C,C,B,A
10004029,A,B,B,B,B,B,B,C,A,B,A,A,B,B,C,C,B,C,C,C,C,B,B,B,B,B,A,B,B,A
10004055,C,A,A,C,B,B,C,A,A,C,B,B,A,B,C,B,B,C,A,A,A,B,A,A,C,C,C,B,B,B
10004053,C,C,A,A,B,C,A,B,A,B,A,C,A,C,C,A,B,C,C,A,A,B,B,A,C,C,C,C,A,B
10004052,B,C,B,C,A,C,A,A,A,C,B,A,B,C,C,B,B,C,C,A,A,B,A,B,C,A,B,B,B,B
10004044,B,C,A,C,C,B,B,A,A,A,C,B,B,C,C,B,B,C,A,C,A,B,A,C,C,B,C,C,A,B
10004041,B,C,C,C,B,B,C,B,A,A,B,B,B,C,C,B,B,C,B,C,A,B,C,B,C,C,B,B,B,B
10004021,B,B,B,C,A,C,A,B,A,A,B,B,B,C,C,B,B,C,B,A,B,A,B,B,C,C,C,C,B,C
10001247,B,C,B,C,C,B,C,B,A,A,B,C,B,C,C,B,B,C,B,B,A,B,B,B,C,A,A,C,B,A
10004039,B,C,A,C,A,A,C,A,A,C,A,A,B,B,C,B,B,C,C,A,A,B,B,A,A,B,C,C,B,B
10486203,A,A,A,A,B,B,C,A,A,A,A,A,B,C,C,B,B,C,C,B,A,B,B,B,C,C,A,A,B,B
20305540,B,C,A,C,B,A,C,A,A,A,B,B,B,C,C,B,B,C,C,B,A,B,C,A,C,C,C,A,B,B
10004019,B,A,C,C,B,C,A,A,A,C,B,B,B,C,C,B,A,C,B,A,B,C,B,C,C,C,B,C,A,B
10000576,B,C,A,C,A,B,C,A,A,C,B,A,B,B,C,B,B,B,C,B,A,B,A,A,A,A,A,A,B,B
10004027,C,A,A,C,B,B,C,B,A,B,B,C,B,C,C,B,B,C,C,C,A,B,C,B,C,C,A,B,B,B
10000324,B,A,A,C,A,C,C,A,A,A,B,A,C,C,C,B,B,B,C,C,A,B,B,B,C,A,A,A,A,A
10004036,B,A,C,C,B,B,C,A,A,A,B,C,B,C,C,B,B,C,C,B,A,A,A,A,C,C,A,B,B,A
10004033,B,A,A,A,B,B,C,A,A,A,B,A,B,C,C,B,B,C,B,B,A,B,B,A,C,C,A,C,B,A
10004024,B,A,A,C,B,B,C,A,A,A,B,A,B,A,C,B,B,C,C,B,A,B,C,A,C,C,A,C,A,B
10004023,B,C,B,C,B,C,A,A,A,A,B,C,B,C,C,B,B,C,C,B,A,B,C,A,C,A,A,C,B,B
10297437,B,A,A,C,B,B,C,A,A,B,B,C,B,B,C,B,B,C,B,B,A,B,A,A,C,C,B,A,B,A
10599398,A,B,B,A,C,A,C,B,B,A,B,B,A,B,B,B,A,A,B,B,A,B,B,A,B,A,C,B,A,A
10109087,C,A,A,A,C,A,C,A,A,C,B,A,C,B,A,A,B,B,B,C,A,A,B,C,A,A,B,A,B,A
10004031,B,C,B,C,A,B,C,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,C,A,C,C,A,A,B,B
10079910,B,C,A,C,B,B,B,A,A,A,B,A,B,B,C,B,B,C,B,A,B,B,A,B,C,A,B,C,B,A
10477292,B,C,A,B,B,B,C,A,A,A,B,C,B,C,C,B,B,C,C,B,A,B,A,A,C,B,B,B,B,B
10004058,B,B,A,C,A,B,C,A,A,C,B,C,B,C,C,B,B,C,C,B,B,B,B,A,A,A,A,B,A,A
10077459,B,A,A,C,A,B,C,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,A,A,C,C,A,B,B,B
10297415,B,C,A,B,C,A,C,B,A,A,B,B,B,B,C,B,B,B,A,B,A,A,A,A,C,B,A,B,B,A
10000323,B,C,A,C,B,B,C,A,A,A,B,A,B,C,C,C,B,C,C,B,A,B,C,A,C,A,C,A,B,B
10138147,B,A,A,C,B,A,C,A,A,A,A,B,A,A,B,B,B,A,A,C,A,A,A,B,A,B,A,C,A,A
10000325,B,C,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,A,A,C,A,C,A,B,B
10311424,B,C,A,C,B,B,C,A,A,A,B,A,B,B,C,B,B,C,C,B,A,B,C,A,C,A,C,A,B,B
10080861,B,C,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,C,A,C,A,B,A,B,B
10452585,B,C,C,C,B,B,B,A,A,A,B,B,A,B,C,B,B,C,C,C,A,A,A,A,C,A,B,B,B,B
20305551,B,B,B,B,B,B,B,A,A,A,B,A,B,C,C,B,B,B,B,A,A,B,A,B,B,A,A,C,C,A
10485432,B,C,A,A,B,B,C,A,A,A,B,B,B,A,C,C,B,C,C,B,A,B,C,A,C,A,C,A,B,B
10295904,B,C,A,A,B,B,C,C,A,A,B,A,B,C,C,B,B,C,C,C,A,B,C,A,C,C,C,A,B,A
20294611,A,B,A,A,A,A,C,B,A,A,C,B,B,A,C,B,B,B,A,B,A,B,C,A,B,C,C,A,B,A
10001403,B,C,B,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,C,B,C,C,B,A,B,B
10001405,B,A,A,C,A,B,A,B,A,A,B,A,B,A,C,B,B,C,B,B,A,B,C,A,C,A,C,C,C,B
10392870,B,A,B,A,B,A,B,B,B,A,A,B,C,B,B,B,A,B,A,B,B,B,B,B,B,A,B,B,B,B
10344556,C,A,C,C,C,B,A,C,A,A,A,A,B,B,B,A,B,B,B,C,A,B,B,C,A,A,C,A,C,B
10001409,B,C,B,C,B,B,A,A,A,C,B,A,B,C,C,B,B,B,C,A,A,B,C,B,B,A,B,B,B,C
10226066,B,B,C,C,B,B,C,A,A,A,B,C,B,A,C,B,B,C,C,B,A,B,A,B,C,C,C,A,B,B
10001408,B,C,A,C,B,B,C,A,A,A,B,A,B,C,C,B,C,C,C,B,A,B,C,A,C,B,A,B,A,A
10001407,B,B,B,B,B,B,B,A,A,A,A,A,C,C,C,B,A,C,C,A,A,B,C,A,C,C,B,A,A,B
10298639,B,A,B,C,B,B,A,A,A,B,B,A,A,B,C,B,B,C,C,B,B,B,C,C,A,C,B,C,B,B
10001413,B,C,A,C,B,C,B,A,A,A,A,A,B,C,C,B,A,C,C,A,A,B,B,A,A,A,A,B,A,A
10001415,B,C,A,A,B,B,C,A,A,A,B,A,B,B,C,B,A,B,C,C,A,B,B,A,C,A,B,A,A,A
10024593,B,B,B,C,B,B,C,A,A,A,B,C,B,C,C,C,B,B,C,B,A,B,C,B,C,C,C,B,B,A
10086718,C,C,A,C,B,B,C,A,A,A,B,A,A,B,C,B,B,C,C,B,A,B,A,B,C,B,B,C,B,C
10321624,B,C,B,C,B,B,A,A,A,A,B,C,B,B,C,C,B,A,B,C,B,C,C,B,A,C,C,B,C,B
10477050,B,B,B,C,C,C,C,B,A,A,C,B,B,B,C,C,C,C,C,B,C,B,C,B,C,C,A,C,C,B
10001349,C,C,A,A,B,C,C,A,B,A,A,B,B,C,C,B,B,C,C,C,A,B,B,C,A,B,B,C,A,B
10382110,C,A,A,C,C,A,A,A,A,C,A,C,C,B,C,B,B,B,C,B,B,B,A,B,C,B,A,B,A,A
10000472,B,C,A,C,B,B,C,A,A,A,A,C,B,A,C,B,B,C,C,A,B,B,C,B,C,C,C,A,B,A
10309377,C,C,A,C,B,B,B,A,A,C,A,B,B,B,C,B,B,C,B,C,A,A,A,C,C,C,C,B,C,A
10001109,C,A,A,C,C,C,C,C,A,B,A,C,C,C,C,A,B,A,C,B,A,B,A,B,C,A,B,C,B,B
10001112,C,A,A,C,A,B,B,A,A,B,A,C,B,B,C,C,B,A,C,B,B,B,A,B,C,B,A,B,B,B
10001113,B,A,A,C,B,C,C,A,A,B,B,A,B,A,A,B,C,B,C,A,A,C,A,B,B,B,B,C,C,A
10000626,B,A,B,C,A,B,C,A,A,C,B,A,B,C,C,B,B,B,B,B,B,B,A,A,C,A,C,C,B,B
10001114,A,B,A,B,B,A,B,A,A,B,A,B,B,B,C,B,B,A,C,A,A,C,B,C,A,A,A,B,B,A
10004092,A,A,C,B,C,B,B,A,C,C,A,B,B,C,C,C,B,B,B,B,B,C,C,C,C,A,C,C,B,B
10344701,B,B,B,C,B,A,A,A,A,A,A,C,B,B,C,C,B,A,C,A,B,B,A,C,A,A,A,B,A,B
10004095,B,C,B,C,A,B,C,A,A,B,A,A,B,B,C,B,B,A,C,B,A,B,C,B,B,B,C,C,B,A
10004094,A,B,B,C,B,B,C,A,A,A,A,A,B,C,C,B,B,B,C,A,A,C,A,C,C,C,C,C,A,C
10096132,B,A,B,A,B,A,B,A,A,B,A,B,B,A,C,C,A,C,A,C,A,A,A,B,C,C,A,C,A,A
10197813,B,A,A,A,B,B,C,A,A,A,A,A,B,B,C,B,B,C,A,B,A,B,A,A,B,C,B,C,A,B
10004177,B,B,A,C,B,C,B,A,A,B,B,C,C,C,C,B,A,C,C,A,A,B,B,C,A,A,A,B,B,A
10000480,B,C,A,C,B,B,C,A,A,B,B,A,B,C,C,B,B,C,C,B,A,B,A,A,C,B,C,A,B,B
10104994,C,C,B,A,A,A,A,A,A,B,A,A,B,A,C,B,C,A,C,B,A,C,B,A,B,C,A,A,B,A
10004205,B,B,C,C,A,A,B,A,A,B,A,B,B,C,C,B,B,B,B,A,A,B,A,B,B,C,C,A,C,B
10309647,A,C,C,A,A,B,B,B,A,C,A,B,C,C,C,C,C,B,C,C,B,B,C,C,C,A,B,C,A,B
10004207,B,C,A,A,A,B,A,A,A,B,A,A,B,B,C,B,B,B,A,C,B,B,C,A,A,A,C,C,B,A
10298443,C,C,C,C,A,B,C,A,A,C,C,C,B,B,C,B,B,C,B,A,C,B,B,B,A,A,C,C,B,B
10331804,A,C,A,C,A,B,A,A,A,C,C,A,B,A,C,A,B,B,C,A,A,B,A,B,A,A,A,C,A,A
10084874,A,A,A,B,B,B,A,A,A,B,A,A,A,B,C,B,B,C,A,B,C,B,C,B,A,A,A,A,A,A
10085507,B,A,B,C,B,B,A,A,A,A,B,B,B,B,A,B,B,A,B,B,A,B,B,B,C,B,A,B,A,C
10085669,B,B,B,C,B,B,C,A,A,B,C,A,B,B,C,C,B,C,B,A,A,B,A,B,A,C,A,B,A,B
10375843,A,B,A,C,C,B,B,A,A,C,A,B,C,C,C,B,B,B,B,B,A,B,B,A,B,A,C,B,B,A
10298434,C,C,B,B,C,B,B,C,A,B,C,A,B,B,C,B,B,A,A,A,A,C,B,B,C,C,C,C,A,C
10321829,B,B,B,C,B,B,C,B,C,B,B,B,C,B,B,A,B,B,B,B,C,B,B,B,C,B,B,B,B,A
10309754,B,B,B,C,B,B,C,A,A,A,A,B,A,A,C,B,B,C,C,B,A,B,A,C,B,B,B,C,B,C
10309449,B,A,A,A,B,B,C,A,A,A,B,A,B,A,C,B,B,C,C,B,A,A,B,C,C,B,B,C,B,B
20202586,B,B,A,A,C,B,A,A,A,C,A,A,C,B,C,B,B,A,C,A,C,B,B,B,C,C,C,C,A,A
10335681,B,A,B,C,B,B,A,C,A,A,B,A,B,C,C,A,B,A,C,A,B,B,C,A,C,C,A,A,B,A
10084770,B,B,B,C,A,C,A,B,A,A,A,C,A,C,C,B,C,A,A,A,A,A,A,A,B,A,A,A,B,A
10085215,C,C,B,C,A,A,C,A,A,C,A,B,C,B,C,B,B,C,B,A,A,B,A,B,B,C,B,C,A,B
20298141,B,B,B,A,B,B,C,C,A,C,A,C,B,B,C,B,B,C,A,A,B,B,A,C,B,A,C,A,B,B
10285626,A,A,A,C,A,C,A,C,A,C,A,A,B,B,A,A,A,C,A,A,A,B,A,A,A,C,B,A,A,A
10004093,B,C,B,C,A,B,A,A,A,C,A,A,B,C,C,B,B,C,B,A,A,B,A,A,C,C,B,A,C,B
10684699,B,C,A,C,B,B,C,A,B,A,B,A,B,C,C,B,B,C,C,B,A,B,A,A,C,C,C,A,B,B
10475416,B,C,B,A,C,C,A,A,A,C,B,A,B,C,C,B,B,B,C,A,C,C,A,B,C,A,C,C,B,A
20298147,A,A,B,C,C,C,C,B,A,B,A,B,B,B,C,B,B,B,B,A,A,B,A,A,A,C,A,A,B,A
10004176,C,C,A,A,A,C,A,A,A,B,A,C,B,B,A,A,C,B,A,A,B,B,C,B,A,C,C,C,B,C
10309677,C,A,A,C,C,C,A,A,A,A,B,A,A,B,A,A,C,A,C,A,A,B,C,B,A,A,A,A,A,A
10004178,B,C,A,C,A,B,C,A,A,B,C,B,A,B,C,B,B,C,B,C,A,B,C,A,C,C,A,A,A,B
10000602,B,C,C,A,B,B,C,A,A,A,C,C,B,B,C,A,B,C,C,C,C,C,C,A,A,C,C,A,B,A
20178463,B,B,C,B,A,A,A,C,C,C,B,C,B,C,A,C,C,B,B,B,A,C,C,A,A,C,C,B,B,A
10201767,A,B,B,B,A,B,B,C,B,C,B,C,A,C,B,A,C,B,B,A,C,B,A,B,A,A,B,B,B,B
20298167,B,A,B,A,B,C,A,A,C,B,C,A,B,B,A,A,A,A,B,B,A,C,B,B,A,B,B,C,C,C
10086125,B,B,B,C,B,A,A,B,B,A,B,A,C,C,C,B,B,C,A,A,A,B,C,C,B,A,A,C,A,B
20350421,A,C,B,A,B,B,A,B,B,B,B,B,B,A,B,C,B,A,A,C,B,B,A,B,B,A,A,A,B,C
10085998,A,A,A,C,B,C,B,B,B,A,A,A,A,B,C,B,A,B,A,A,C,A,B,B,B,A,A,A,A,A
10087070,B,C,B,C,B,B,A,A,A,C,B,A,B,A,C,A,B,A,B,A,B,C,A,B,B,C,A,C,A,A
10341192,B,C,A,C,B,B,C,A,A,A,B,B,B,C,C,A,B,C,B,C,A,B,B,C,C,C,A,C,B,B
10002378,B,C,A,C,B,C,C,A,A,B,B,C,B,C,C,A,B,C,C,B,A,B,B,B,A,C,C,A,B,B
20300619,B,C,A,C,B,B,C,A,A,B,B,B,B,C,C,C,A,C,B,A,A,B,C,B,C,C,C,C,B,B
20300620,B,C,A,C,B,B,C,A,A,A,B,C,B,C,C,A,B,B,C,B,A,B,B,B,A,C,C,B,B,A
10001432,B,C,A,C,B,B,C,B,B,A,B,C,B,A,C,B,B,B,B,A,C,C,C,A,B,B,C,B,B,A
10040396,B,C,B,B,B,B,A,A,A,A,B,A,A,B,C,B,B,A,B,B,A,B,A,B,A,C,A,C,B,A
10535975,C,A,B,A,B,C,C,C,A,A,A,A,B,A,C,A,A,C,C,C,A,A,C,A,C,C,C,C,A,A
10001438,B,C,A,C,B,B,B,A,A,A,C,A,B,C,C,B,B,C,C,B,A,B,C,B,B,C,A,C,B,A
10299725,B,B,A,C,B,A,C,A,A,C,B,A,B,A,C,B,B,B,B,A,C,B,B,A,C,A,C,C,B,B
10335351,B,B,A,A,C,B,C,A,B,A,B,C,A,C,C,A,A,B,A,A,C,A,A,C,B,A,B,C,C,A
10300687,B,C,A,C,B,B,B,A,A,A,B,B,B,B,C,B,B,B,C,B,C,B,C,B,B,C,A,A,B,B
10300655,B,C,B,C,C,B,B,B,B,B,B,A,B,A,C,B,B,B,C,B,A,B,B,A,B,C,B,A,B,A
20331127,B,C,A,A,B,B,B,B,B,C,B,A,B,A,C,B,B,B,C,A,A,A,B,B,B,A,B,A,B,B
10297447,B,B,A,A,B,B,B,B,B,C,B,B,B,B,C,B,C,C,C,A,C,A,C,A,B,C,B,A,B,A
10001433,C,C,A,A,B,C,C,B,A,A,A,B,B,C,C,C,B,B,C,B,A,B,B,A,B,A,B,C,C,C
20178552,B,C,A,C,B,B,A,A,A,A,B,A,B,C,C,B,B,B,C,B,C,B,C,A,B,C,A,A,B,B
10009166,B,C,A,C,A,B,C,C,A,A,B,A,B,C,C,B,B,C,C,B,A,B,C,A,B,C,C,C,A,B
10001807,B,C,A,B,C,A,B,C,B,C,B,A,A,A,C,B,B,A,C,A,A,B,B,A,B,C,A,A,C,C
10001332,B,C,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,C,A,B,A,A,C,C,C,A,B,B
10001337,B,C,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,C,A,B,A,A,C,C,C,A,B,B
20307759,A,A,A,B,A,B,C,B,A,A,B,C,C,B,C,A,A,A,A,A,A,B,A,B,B,C,B,B,A,A
10206177,B,A,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,C,A,B,A,A,C,C,C,A,B,B
10474706,B,A,C,B,C,B,B,A,B,A,A,C,B,B,A,A,B,A,C,B,B,B,A,C,A,C,B,A,B,A
10002412,C,B,A,B,A,B,B,C,A,B,B,B,C,C,C,C,C,A,C,C,C,B,A,B,B,B,B,A,C,B
10313402,C,C,C,C,C,A,B,C,A,A,B,C,C,A,B,C,B,B,C,C,B,A,B,C,C,C,C,C,B,A
10141960,A,A,A,C,A,B,A,A,A,B,A,A,B,B,C,C,C,B,A,B,A,A,A,B,A,B,B,C,B,A
10141998,B,A,A,C,A,C,C,A,A,A,A,C,B,C,C,A,B,C,C,B,A,C,A,B,B,A,B,C,A,B
10383335,B,A,A,B,B,B,B,A,B,B,C,B,B,B,A,A,B,B,B,A,A,B,C,B,A,A,B,C,B,B
10010551,B,B,A,C,B,B,C,A,A,A,A,A,A,B,C,A,A,C,C,B,A,C,B,A,C,A,B,B,B,B
10142035,B,B,A,B,C,A,A,B,A,B,B,B,B,B,C,C,A,C,B,B,C,B,B,B,B,C,B,B,A,B
10306949,A,C,C,B,B,C,C,A,A,B,A,A,A,B,C,C,A,C,A,C,A,B,A,C,A,A,A,C,B,A
10154073,B,A,B,B,B,C,B,B,B,C,C,B,A,B,C,B,B,C,B,B,B,B,B,C,B,B,B,A,B,C
10693707,B,C,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,C,A,C,C,C,A,B,B
10142105,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,C,A,A,A,A,A
10356171,C,B,A,B,B,B,C,A,A,A,B,B,B,C,C,B,B,C,C,A,C,B,C,B,A,A,A,A,B,B
10177677,B,C,B,C,B,B,C,B,A,A,B,A,B,C,C,B,B,A,C,A,B,B,C,A,C,C,C,A,A,B
10340177,B,C,C,B,B,B,C,B,A,A,C,B,B,B,C,B,B,C,C,A,C,B,C,B,A,C,A,A,B,B
10162333,B,C,A,C,B,B,C,A,A,A,B,B,B,C,C,B,B,C,C,A,C,B,C,A,C,C,C,A,B,B
20189246,B,C,A,C,B,B,B,A,A,A,C,A,B,A,C,B,B,C,A,A,A,B,B,C,C,A,A,C,B,B
