NIE,G1-LEG1,G1-LEG2,G1-LEG3,G1-LEG4,G1-LEG5,G1-LEG6,G2-LEG7,G2-LEG8,G2-LEG9,G2-LEG10,G2-LEG11,G2-LEG12,G3-LEG13,G3-LEG14,G3-LEG15,G3-LEG16,G3-LEG17,G3-LEG18
10484493,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1
10488495,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10367269,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0
10665683,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
10682297,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
10536898,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
10682351,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1
10367348,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
10643110,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1
10683559,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10372062,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0
10484516,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1
10611685,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1
10066900,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
10367352,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
10494204,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
10211370,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1
10336833,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1
10574326,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0
10574355,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0
10682425,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1
10484529,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10486205,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
10481878,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1
10323950,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
10682417,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0
10324088,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1
10452404,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
10216962,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1
10166382,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1
10343680,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0
10488183,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
10186464,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1
10675123,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0
10486169,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
10738897,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1
10484497,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10501329,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1
10336921,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,1
10368593,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1
10343614,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
10352794,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
10330423,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1
10465778,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1
10682436,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1
10333401,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1
10574344,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1
10459049,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
10494184,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10343662,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1
10452739,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
10500140,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
10664818,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
10367311,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1
10593179,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10390516,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10664659,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0
10664872,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
10488951,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
10206016,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
10607012,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
10287460,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
10390710,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,0
10286057,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1
10684983,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1
10816022,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
10459475,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1
20299266,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
10310039,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10401098,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1
10457752,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1
10310056,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
10688152,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
10450947,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
10688144,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10507192,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10443614,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
10597892,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1
10606521,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0
10453027,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
10525020,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1
10453024,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
10310001,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
10436020,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
10430854,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
10367213,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1
10597914,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
10343570,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1
10461635,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10726436,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1
10453026,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,0
10487779,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
10480341,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
10313223,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
10603551,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1
10746511,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0
10313246,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0
10609095,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0
10603414,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1
10603628,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0
10603372,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
10536941,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1
10330469,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0
10457724,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
10453877,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
10457743,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0
10453897,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1
20053250,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1
10603794,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
10603305,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
10603287,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0
10459840,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1
10459935,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0
10459953,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
10746624,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1
10459977,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0
10460010,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0
10533474,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1
10825730,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1
10746589,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0
10603855,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
10746541,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1
10603252,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
10598516,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
10313145,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10460087,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10639697,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1
10614219,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0
10646074,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0
10729894,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0
10618430,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,1
10615838,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1
10618487,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0
10641871,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,1
10619950,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0
10607353,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0
10609615,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
10619893,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0
10313348,1,1,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,1
10620048,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0
10606688,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1
10639768,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0
10613971,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
10622134,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1
10619456,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
10615883,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
10618541,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0
10313183,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0
10663796,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1
10456331,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0
10454572,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0
10454531,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
10529437,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1
10641213,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
10465622,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1
10640951,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
10641311,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0
10641465,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1
10663833,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1
10454506,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
10638689,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1
10531890,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1
10357071,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1
10520307,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1
10468608,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1
10516309,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1
10782625,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
10330510,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1
10663957,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1
10664113,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0
10725935,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1
10664287,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
10458566,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
10664273,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0
10458843,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,0
10664027,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
10664091,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
10664009,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0
10664150,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0
10287713,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1
10663894,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
10664300,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0
10458923,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
10458447,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1
10496143,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1
10458427,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1
10653385,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1
10322149,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
10458862,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1
10639616,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1
10606590,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0
10458850,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0
10458526,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0
10458935,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1
10322053,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1
10663815,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
10664198,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
10458542,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1
10452491,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10452448,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0
10721592,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
10452516,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
10452568,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1
10665695,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0
10076880,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1
10665625,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0
10665571,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0
10822936,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
10790156,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1
10790219,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1
10725983,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1
10833845,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1
10319069,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0
10695677,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
10790202,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1
10666756,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1
10666632,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
10331021,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1
10450893,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1
10450897,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
10606656,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
10608753,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1
10450910,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0
10331048,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
10608281,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1
10496107,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0
10450935,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0
10595969,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0
10608374,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1
10608414,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10451051,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0
10451054,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1
10637020,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
10606147,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10451061,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
10597552,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0
10609271,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0
10321925,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1
10453531,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
10605870,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0
10637001,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1
10605710,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0
10451067,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1
10606041,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0
10594822,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
10609322,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0
10451085,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
10730954,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
10608653,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1
10495786,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1
10609372,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1
10451124,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0
10451109,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
10293547,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0
10451134,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0
10609460,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0
10817986,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1
10451161,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0
10332213,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1
10451413,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
10350174,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1
10451683,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
10451430,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1
10605965,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
10451463,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1
10610896,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0
10610999,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0
10451472,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
10812105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
10597585,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0
10352934,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0
10352993,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0
10456317,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0
10455538,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
10456257,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10353081,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0
10661370,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0
10661334,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1
10537180,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0
10657044,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
10797751,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
10657102,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1
10454030,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
10797684,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1
10662933,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1
10454092,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1
10809949,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0
10662830,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0
10657005,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1
10596154,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1
10320793,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1
10809876,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0
10657134,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1
10795987,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1
10657858,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1
10327505,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1
10662846,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1
10658309,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1
10668165,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
10662880,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1
10596076,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0
10796102,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1
10658359,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1
10454197,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
10454233,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
10658408,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1
10662899,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1
10302750,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1
10665673,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1
10325380,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1
10324749,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0
10658452,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
10673978,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
10669409,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0
10658497,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
10662921,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1
10662945,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1
10658523,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1
10809889,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1
10505010,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1
10659008,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
10663532,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1
10663557,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
10663647,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1
10663678,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
10456998,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
10456251,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
10663699,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
10659728,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
10797720,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0
10647413,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0
10456337,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
10661314,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1
10664562,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1
10453916,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
10664751,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0
10660235,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0
10202267,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1
10662146,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
10662892,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1
10457495,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1
10399552,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1
10662430,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1
10662281,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1
10662300,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
10457531,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1
